title,author,date,link,push_count
Re: [問題] 中國工商銀行開戶,logen,12/31,https://www.ptt.cc/bbs/Bank_Service/M.1703960042.A.383.html,12
[情報] 國泰世華數位存戶加開一般存款帳戶規範,TZUYIC,12/31,https://www.ptt.cc/bbs/Bank_Service/M.1703967487.A.E4D.html,6
[閒聊] 台灣pay轉帳免手續費 2024還沒公布,qxxrbull,12/31,https://www.ptt.cc/bbs/Bank_Service/M.1704003816.A.05B.html,27
[問題] 行動郵局無法設定人臉只能指紋,good2009,12/31,https://www.ptt.cc/bbs/Bank_Service/M.1704037301.A.C18.html,3
[情報] myway atm改新活動,aiyowaya,1/01,https://www.ptt.cc/bbs/Bank_Service/M.1704055299.A.DA2.html,6
[情報] (額滿)全支付綁樂天帳戶筆筆10%全點回饋,bullce,1/01,https://www.ptt.cc/bbs/Bank_Service/M.1704065764.A.2AA.html,22
[情報] 2024上半年各數位帳戶高利活存總整理,meownekoneko,1/01,https://www.ptt.cc/bbs/Bank_Service/M.1704078936.A.AF6.html,63
Re: [新聞] 國泰KOKO將收攤 明年1/6優惠縮水,WebATM,1/01,https://www.ptt.cc/bbs/Bank_Service/M.1704110709.A.5B0.html,爆
[情報] 2024年數位帳戶優惠總整理,mmokmbdd,1/01,https://www.ptt.cc/bbs/Bank_Service/M.1704111442.A.651.html,37
[情報] 陽信商店街 簽到有驚喜 天天賞利 活動,howzming,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1704163422.A.5F7.html,11
[閒聊] 王道銀行6個月新台幣定存年利率2% 加碼了,TZUYIC,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1704164929.A.2E8.html,57
[情報] 新光Line綁定拿LP+會員回饋優惠上修,prince240024,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1704165479.A.69C.html,6
[情報] 台灣pay 轉帳免手續費繼續一年！,charminglove,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1704178739.A.AD5.html,25
[新聞] 凱基銀行勇奪玉山獎全國首獎獲總統接見表,seniorjj,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1704180190.A.235.html,4
Re: [情報] 兆豐 FIDO認證 LINE POINTS 50點超給利,temu2015,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1704180473.A.184.html,13
[問題] 外幣帳戶ATM提領問題,fred12345,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1704183921.A.30B.html,3
[情報] 中國信託 美澳新錢超利 美金最高6%,AnneofGreen,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1704193707.A.20F.html,20
[情報] LineBank Q1 口袋不變,ackes,1/03,https://www.ptt.cc/bbs/Bank_Service/M.1704211642.A.DD5.html,8
[討論] 第一銀行金融卡一定要visa信用卡,DFIGHT,1/03,https://www.ptt.cc/bbs/Bank_Service/M.1704251454.A.825.html,
[閒聊] 國泰世華 CUBE APP 支援 TWQR 轉帳？,frogbsd,1/03,https://www.ptt.cc/bbs/Bank_Service/M.1704254256.A.DCB.html,2
Re: [情報] (分眾)永豐 美金12%1個月,operatorm,1/03,https://www.ptt.cc/bbs/Bank_Service/M.1704263347.A.609.html,5
[情報] 2024 王道 O-Bank 新戶6.66%活存利率 日,creditcar,1/03,https://www.ptt.cc/bbs/Bank_Service/M.1704263672.A.658.html,58
[問題] 有人一直收到大戶轉帳通知的嗎,dirtydirty,1/03,https://www.ptt.cc/bbs/Bank_Service/M.1704281186.A.6D8.html,71
Re: [情報] 新光OU 2.4%優利 2024上半年繼續有,Kazamatsuri,1/03,https://www.ptt.cc/bbs/Bank_Service/M.1704286140.A.A56.html,14
[問題] 新光 OU 2.4% 活存任務配合電支選擇,JyJian,1/03,https://www.ptt.cc/bbs/Bank_Service/M.1704294365.A.977.html,14
Re: [問題] 新光 OU 2.4% 活存任務配合電支選擇,Takadanobaba,1/04,https://www.ptt.cc/bbs/Bank_Service/M.1704299782.A.6CF.html,11
[討論] 有人收到王道銀行的推薦獎金嗎？,thugf,1/04,https://www.ptt.cc/bbs/Bank_Service/M.1704334509.A.412.html,11
[討論] 2024跨轉免手續費,yvonne1124,1/04,https://www.ptt.cc/bbs/Bank_Service/M.1704337239.A.87F.html,51
[閒聊] 國泰世華ATM領千元混百元鈔 為何百元鈔要,MJdavid,1/04,https://www.ptt.cc/bbs/Bank_Service/M.1704351750.A.662.html,11
[問題] 聯徵次數會影響房貸嗎,AWGN,1/04,https://www.ptt.cc/bbs/Bank_Service/M.1704374825.A.49B.html,4
[問題] 信貸卡住 退件違約問題,zxc9411,1/04,https://www.ptt.cc/bbs/Bank_Service/M.1704383087.A.AB6.html,8
[問題] 我銀行帳戶轉我微信再轉他人微信,fireandice,1/05,https://www.ptt.cc/bbs/Bank_Service/M.1704418620.A.39D.html,1
[問題] 台新richart帳戶開戶成功條件,beryl098,1/05,https://www.ptt.cc/bbs/Bank_Service/M.1704448011.A.1B6.html,21
[情報] 遠東商銀 美金定存5.28%/一年,olivier797,1/05,https://www.ptt.cc/bbs/Bank_Service/M.1704458947.A.190.html,13
[情報] 2024-元大證券 股票借貸,kattycomic,1/06,https://www.ptt.cc/bbs/Bank_Service/M.1704471008.A.31D.html,10
Re: [新聞] 國泰KOKO將收攤 明年1/6優惠縮水,operatorm,1/06,https://www.ptt.cc/bbs/Bank_Service/M.1704471303.A.729.html,76
Re: [情報] 將來銀行ATM跨存享免手續費,operatorm,1/06,https://www.ptt.cc/bbs/Bank_Service/M.1704474858.A.15B.html,16
[新聞] 遠傳退出「開放銀行」，兩大難處忍痛斷,temu2015,1/06,https://www.ptt.cc/bbs/Bank_Service/M.1704520545.A.7DD.html,38
Re: [分享] 台灣Pay QR Code產生器 (功能更新),operatorm,1/06,https://www.ptt.cc/bbs/Bank_Service/M.1704532202.A.99E.html,8
"Re: [情報] 匯豐1.88%定存/1.73%活存,Q4",operatorm,1/07,https://www.ptt.cc/bbs/Bank_Service/M.1704628911.A.5F3.html,6
[新聞] 數位帳戶玩不下去？發展飽和＋金管會打詐,StarTouching,1/08,https://www.ptt.cc/bbs/Bank_Service/M.1704679987.A.BB0.html,3
[問題] 臺灣銀行怎麼掛掉了 已解決,DFIGHT,1/08,https://www.ptt.cc/bbs/Bank_Service/M.1704684835.A.158.html,X1
[問題] CUBE的繳費賺5次免手續費任務怎麼解,donaldmusk,1/08,https://www.ptt.cc/bbs/Bank_Service/M.1704692099.A.013.html,18
Re: [閒聊] 中信銀效率好嗎,flyidiot,1/08,https://www.ptt.cc/bbs/Bank_Service/M.1704698489.A.C3A.html,34
Re: [新聞] 國泰KOKO將收攤 明年1/6優惠縮水,elteynt,1/08,https://www.ptt.cc/bbs/Bank_Service/M.1704720940.A.618.html,19
Re: [問題] 新光 OU 2.4% 活存任務配合電支選擇,JyJian,1/08,https://www.ptt.cc/bbs/Bank_Service/M.1704725959.A.080.html,3
[問題]新光信貸合約問題,cyit15,1/08,https://www.ptt.cc/bbs/Bank_Service/M.1704727560.A.BA5.html,
[閒聊] 新光OU開戶奇遇記,ddg902,1/08,https://www.ptt.cc/bbs/Bank_Service/M.1704729184.A.5C8.html,7
[新聞] 小資注意！4銀行開放1元起息,chanelcat,1/09,https://www.ptt.cc/bbs/Bank_Service/M.1704777144.A.3CC.html,14
[討論] 跨行存款手續費,yokota3,1/09,https://www.ptt.cc/bbs/Bank_Service/M.1704785192.A.9A8.html,24
[問題] 日盛轉富邦萬本如何與富邦數位優惠合用,liam185,1/09,https://www.ptt.cc/bbs/Bank_Service/M.1704800677.A.850.html,30
[心得]圖解 新光OU數位帳戶舊戶2.4% 兩任務,lixianglife,1/09,https://www.ptt.cc/bbs/Bank_Service/M.1704807733.A.99E.html,29
Re: [問題] 請問渣打跨行轉帳手續費問題,howzming,1/10,https://www.ptt.cc/bbs/Bank_Service/M.1704860627.A.15B.html,12
[情報] 元大證「金」 龍來金好借,P1k4,1/10,https://www.ptt.cc/bbs/Bank_Service/M.1704878964.A.839.html,28
Re: [情報] 低調的京城銀行 京美利17 5.4%和5.5%,operatorm,1/10,https://www.ptt.cc/bbs/Bank_Service/M.1704879704.A.FB4.html,3
[情報] 臺灣企銀113年數位帳戶15萬1.5%至年底,ycchien,1/11,https://www.ptt.cc/bbs/Bank_Service/M.1704909245.A.B48.html,50
[情報] 新光活存新活動,Takadanobaba,1/11,https://www.ptt.cc/bbs/Bank_Service/M.1704960464.A.EA4.html,12
[問題] 退貨後將將卡n點退回,gumen,1/11,https://www.ptt.cc/bbs/Bank_Service/M.1704969744.A.021.html,9
Re: [問題] 台新richart帳戶開戶成功條件,beryl098,1/11,https://www.ptt.cc/bbs/Bank_Service/M.1704981524.A.9B4.html,10
[問題] 有人在美國關過戶嗎?,void,1/13,https://www.ptt.cc/bbs/Bank_Service/M.1705161168.A.796.html,5
[問題] 請問500萬活存放哪邊好(頭期款),villagermess,1/14,https://www.ptt.cc/bbs/Bank_Service/M.1705192619.A.467.html,
[新聞] 台新開運水金庫加持　台北富邦金龍加身,MJdavid,1/14,https://www.ptt.cc/bbs/Bank_Service/M.1705233167.A.BFF.html,2
[新聞] 台新銀行遭假單據詐騙4.9億 涉案外商4人被搜索約談,jackloutter,1/15,https://www.ptt.cc/bbs/Bank_Service/M.1705316915.A.81D.html,9
[新聞] 3家純網銀累虧逾74億元 擬參與聯貸案找,Klauhal,1/15,https://www.ptt.cc/bbs/Bank_Service/M.1705323858.A.6C9.html,31
[問題] 公司戶銀行推薦：網銀好用/大額轉賬方便,yay0909,1/16,https://www.ptt.cc/bbs/Bank_Service/M.1705338716.A.9C3.html,5
Re: [問題] 美國中國信託全球速匯,yay0909,1/16,https://www.ptt.cc/bbs/Bank_Service/M.1705348620.A.003.html,
[問題] 支票雙斜線,cara5659,1/16,https://www.ptt.cc/bbs/Bank_Service/M.1705376385.A.C10.html,3
[閒聊] 中信開戶,key78923,1/16,https://www.ptt.cc/bbs/Bank_Service/M.1705379766.A.9E6.html,14
[情報] 郵局ATM無卡存款,jasome,1/16,https://www.ptt.cc/bbs/Bank_Service/M.1705388047.A.80B.html,4
[情報] 1/18起華南網銀約定帳號組數限制上限60組,TZUYIC,1/16,https://www.ptt.cc/bbs/Bank_Service/M.1705394222.A.A48.html,8
Re: [情報] 大戶投 開戶送100,finhisky,1/16,https://www.ptt.cc/bbs/Bank_Service/M.1705397195.A.A03.html,
[問題]  可以顯示地址的銀行？,baby79080000,1/16,https://www.ptt.cc/bbs/Bank_Service/M.1705409301.A.593.html,4
[問題] Richart轉帳成功卻只收到1元,whawha612,1/17,https://www.ptt.cc/bbs/Bank_Service/M.1705468022.A.E21.html,23
[問題] 請問美國匯豐開戶,steake,1/17,https://www.ptt.cc/bbs/Bank_Service/M.1705504827.A.65B.html,8
[問題] 可用餘額通常會被鎖多久?,GarfieldCxT,1/18,https://www.ptt.cc/bbs/Bank_Service/M.1705546354.A.56B.html,2
[問題] 不覺得國泰ATM越來越常見嗎？,qqq15963,1/18,https://www.ptt.cc/bbs/Bank_Service/M.1705573848.A.B06.html,25
[情報] 台中銀Lolly Pay新服務上線,p1234891,1/18,https://www.ptt.cc/bbs/Bank_Service/M.1705578448.A.0A8.html,29
[公告] charles0939 水桶一個月,jasome,1/19,https://www.ptt.cc/bbs/Bank_Service/M.1705631674.A.C3F.html,2
[情報] 新光OU 2024上半年活動整理,Kane514,1/19,https://www.ptt.cc/bbs/Bank_Service/M.1705636965.A.719.html,7
[情報] 國泰世華網路銀行2/20起新增約定帳號功能,TZUYIC,1/19,https://www.ptt.cc/bbs/Bank_Service/M.1705643424.A.45E.html,20
[情報] 將來銀行信貸轉增貸零開辦費,jock88893,1/19,https://www.ptt.cc/bbs/Bank_Service/M.1705645043.A.BED.html,31
[問題] 請問土銀數位帳如何由3類升級到1類,seiya2000,1/19,https://www.ptt.cc/bbs/Bank_Service/M.1705645052.A.9E5.html,9
Re: [情報] 陽信商店街 簽到有驚喜 天天賞利 活動,TZUYIC,1/19,https://www.ptt.cc/bbs/Bank_Service/M.1705669386.A.8AB.html,9
Re: [討論] 國泰世華KOKO數位帳戶割韮菜,donaldmusk,1/20,https://www.ptt.cc/bbs/Bank_Service/M.1705748171.A.3C3.html,19
[問題] 高存款利率證明,banana321,1/21,https://www.ptt.cc/bbs/Bank_Service/M.1705831208.A.1BD.html,5
[問題] 台銀領出日幣的手續費問題,a47252533,1/22,https://www.ptt.cc/bbs/Bank_Service/M.1705894357.A.133.html,
[問題] 大筆美金匯入戶頭,lovedie,1/22,https://www.ptt.cc/bbs/Bank_Service/M.1705901784.A.D5D.html,11
[情報] 匯豐One能戶 美金活存4.0-4.6%活動,amigooooo,1/22,https://www.ptt.cc/bbs/Bank_Service/M.1705932387.A.39F.html,8
Re: [情報] 全盈+Pay旅遊服務 開通查詢玉山餘額,Roronoa5566,1/23,https://www.ptt.cc/bbs/Bank_Service/M.1705945435.A.7F8.html,11
[討論] 早知道直接跑銀行,zangetsu9006,1/23,https://www.ptt.cc/bbs/Bank_Service/M.1705994097.A.349.html,22
[新聞] 永豐銀ATM全台皆可領外幣 「這外幣」最夯,siosi,1/23,https://www.ptt.cc/bbs/Bank_Service/M.1705996139.A.125.html,16
[新聞] 中獎200元變2萬！華南銀行「大方送」錯入帳3.5萬筆 被罰400,jackloutter,1/23,https://www.ptt.cc/bbs/Bank_Service/M.1706015258.A.70E.html,8
[情報] 凱基美元高利定存 6個月5.5%,howzming,1/23,https://www.ptt.cc/bbs/Bank_Service/M.1706017405.A.619.html,7
Re: [情報] 台企銀Hokii數位帳戶 7/1~1/20新權益,IMNPUS,1/24,https://www.ptt.cc/bbs/Bank_Service/M.1706070702.A.B81.html,
[問題] Chase開戶後多久內得deposit?,void,1/24,https://www.ptt.cc/bbs/Bank_Service/M.1706074827.A.B38.html,
[問題] OTP密碼只能用手機簡訊嗎,flare321,1/24,https://www.ptt.cc/bbs/Bank_Service/M.1706080837.A.21A.html,18
[情報] 國泰金銀島看年度回顧&填問券抽500,edward4904,1/24,https://www.ptt.cc/bbs/Bank_Service/M.1706080842.A.A7E.html,18
[討論] web3概念 end user 借貸 end user,fatalfeel2,1/24,https://www.ptt.cc/bbs/Bank_Service/M.1706090085.A.9AA.html,X2
[問題] Atm存外幣到帳戶,puppy1607,1/25,https://www.ptt.cc/bbs/Bank_Service/M.1706142279.A.605.html,4
[問題] 開公司戶推薦的銀行,malady1980,1/25,https://www.ptt.cc/bbs/Bank_Service/M.1706155267.A.BF0.html,10
"[情報] 將來有錢福袋 最高13,468",clien7498,1/25,https://www.ptt.cc/bbs/Bank_Service/M.1706165153.A.D6B.html,12
Fw: [問題] 公司信貸筆數,pillarofsalt,1/26,https://www.ptt.cc/bbs/Bank_Service/M.1706241930.A.0DF.html,4
[心得] Richart備用金申請分享,oddjsh,1/26,https://www.ptt.cc/bbs/Bank_Service/M.1706246540.A.254.html,4
[問題] 美金匯出到美國無法加發電報全額到行,SStar,1/26,https://www.ptt.cc/bbs/Bank_Service/M.1706252138.A.B8A.html,16
Re: [情報] HSBC卓越換匯送100券/匯率實測(牌告不準),BabyWolf,1/26,https://www.ptt.cc/bbs/Bank_Service/M.1706254407.A.830.html,1
[閒聊] 台銀ATM舊鈔,pinkbest,1/26,https://www.ptt.cc/bbs/Bank_Service/M.1706266364.A.65E.html,X1
[問題] 繼承-可確認為全體合法繼承人之戶籍謄本,ididid31,1/27,https://www.ptt.cc/bbs/Bank_Service/M.1706323671.A.BE2.html,6
[情報] 彰銀e財寶迎新3%同樂會,Kazamatsuri,1/28,https://www.ptt.cc/bbs/Bank_Service/M.1706379133.A.C26.html,13
[閒聊] 銀行領新鈔,anoha,1/29,https://www.ptt.cc/bbs/Bank_Service/M.1706486062.A.04A.html,2
[問題] SNY 今早莫名+20元轉入款,LaLFGF,1/29,https://www.ptt.cc/bbs/Bank_Service/M.1706488698.A.C0F.html,29
[問題] 樂天貸款是否可談條件？,BIOS,1/29,https://www.ptt.cc/bbs/Bank_Service/M.1706497258.A.92C.html,6
[情報] 王道12個月新台幣定儲年利率1.8%,sin70,1/29,https://www.ptt.cc/bbs/Bank_Service/M.1706498988.A.3F6.html,34
[討論] 市面上五百元新鈔特別少,opcomtt,1/29,https://www.ptt.cc/bbs/Bank_Service/M.1706499064.A.739.html,14
[問題] 渣打銷戶及轉帳問題,LEOOOO,1/29,https://www.ptt.cc/bbs/Bank_Service/M.1706516873.A.DC1.html,10
[心得] hsbc us 被關戶心得,a3556959,1/30,https://www.ptt.cc/bbs/Bank_Service/M.1706586812.A.06C.html,25
[閒聊] 渣打環北分行擬遷移至永和,PitzMan,1/30,https://www.ptt.cc/bbs/Bank_Service/M.1706589730.A.0A7.html,12
[情報] 新光美定半年5.6%,operatorm,1/30,https://www.ptt.cc/bbs/Bank_Service/M.1706590695.A.051.html,15
[情報] 元富證券新開戶好禮/好富投app登入抽好禮,kent647,1/30,https://www.ptt.cc/bbs/Bank_Service/M.1706601780.A.81B.html,21
[問題] 貸款已簽約但未撥款,Aphroditee,1/30,https://www.ptt.cc/bbs/Bank_Service/M.1706614449.A.C6D.html,8
[閒聊] 有人台新richart 不能用嗎？,maki810711,1/31,https://www.ptt.cc/bbs/Bank_Service/M.1706658362.A.7AC.html,11
[情報] 113年度春節前指定新鈔兌換地點,howzming,1/31,https://www.ptt.cc/bbs/Bank_Service/M.1706678951.A.73C.html,
[情報] 2/1換新鈔資訊,tim155023,1/31,https://www.ptt.cc/bbs/Bank_Service/M.1706682096.A.B51.html,24
[問題] 好富投存才富使用問題,k00099889,1/31,https://www.ptt.cc/bbs/Bank_Service/M.1706688052.A.D29.html,9
[問題] 被中信限制每日提款/轉帳額度,sunflier,1/31,https://www.ptt.cc/bbs/Bank_Service/M.1706691713.A.31D.html,21
[新聞] 掏空10億爽買勞斯萊斯！台中商銀董座豪奢照曝光 豪車名表全,jackloutter,1/31,https://www.ptt.cc/bbs/Bank_Service/M.1706706585.A.0BC.html,8
Re: [情報] 樂天銀行一年期2.2%,Ekris,2/01,https://www.ptt.cc/bbs/Bank_Service/M.1706755713.A.CCE.html,6
[問題] 請問新光和王道app,chiahua7308,2/01,https://www.ptt.cc/bbs/Bank_Service/M.1706778246.A.919.html,12
"[新聞] 台中商銀董座涉挪公款 金管會重罰1,500",garufu,2/01,https://www.ptt.cc/bbs/Bank_Service/M.1706780613.A.FA2.html,5
[公告] Balderston 水桶一年,jasome,2/01,https://www.ptt.cc/bbs/Bank_Service/M.1706782704.A.B5F.html,
[情報] 星展digibank首登最高領200＋新舊戶抽獎,monkkeywom,2/01,https://www.ptt.cc/bbs/Bank_Service/M.1706791591.A.FE3.html,9
[情報] 中信銀APP連結icashPay新戶最高贈100點,calmness26,2/02,https://www.ptt.cc/bbs/Bank_Service/M.1706860550.A.9E4.html,13
[新聞] 月初＋農曆年前資料大塞車 郵局系統上午被塞爆,jackloutter,2/02,https://www.ptt.cc/bbs/Bank_Service/M.1706876858.A.781.html,
[問題] 華南能否線上設定「本人」約定帳號,eubrgbf,2/02,https://www.ptt.cc/bbs/Bank_Service/M.1706879032.A.CBD.html,6
[情報] 永豐DAWHO龍年匯好運換匯抽日幣、switc,kedine,2/02,https://www.ptt.cc/bbs/Bank_Service/M.1706879492.A.F0C.html,5
[問題] 月存利息問題,tsaigreen,2/03,https://www.ptt.cc/bbs/Bank_Service/M.1706929925.A.AEC.html,
"Re: [閒聊] 京城美元利息再定存,用台幣拉高餘額",operatorm,2/03,https://www.ptt.cc/bbs/Bank_Service/M.1706933312.A.BF8.html,5
[問題] Wise入金疑問,handsome0716,2/03,https://www.ptt.cc/bbs/Bank_Service/M.1706955724.A.307.html,15
[問題] Richart app 無法線上兌換日幣,Yeanfan,2/03,https://www.ptt.cc/bbs/Bank_Service/M.1706955792.A.4D8.html,2
[情報] 萊爾富國泰ATM指定任務,rtwodtwo,2/04,https://www.ptt.cc/bbs/Bank_Service/M.1706980156.A.CA3.html,26
[閒聊] 轉錯帳了...,samok,2/04,https://www.ptt.cc/bbs/Bank_Service/M.1707041153.A.46B.html,6
[心得] 富邦華一、中國銀開戶心得,kashima228,2/04,https://www.ptt.cc/bbs/Bank_Service/M.1707045262.A.C6C.html,12
[問題] 中途過世 定存未到期,TECO2oo,2/05,https://www.ptt.cc/bbs/Bank_Service/M.1707142941.A.810.html,13
[問題] 瑞興銀行被告知不要提領轉多次怎辦？,ponaninmind,2/06,https://www.ptt.cc/bbs/Bank_Service/M.1707158568.A.3F8.html,16
[閒聊] 台新point都換什麼商品？,aaatt2,2/06,https://www.ptt.cc/bbs/Bank_Service/M.1707184368.A.607.html,25
[心得] 水電瓦斯電信帳單繳費回饋分享,reader8581,2/06,https://www.ptt.cc/bbs/Bank_Service/M.1707193262.A.D40.html,18
[情報] 2024年2月一銀帳戶台灣pay抽紅包,operatorm,2/06,https://www.ptt.cc/bbs/Bank_Service/M.1707194655.A.353.html,26
[情報] 遠東Bankee首登領488＋新舊戶悠遊,wsii423123,2/07,https://www.ptt.cc/bbs/Bank_Service/M.1707272218.A.758.html,27
[情報] 車麻吉跟Richart Life合作 抽停車時數,alchemy1984,2/07,https://www.ptt.cc/bbs/Bank_Service/M.1707277376.A.320.html,1
[情報] 新光Line過年活動，答題天天抽666點,oddjsh,2/07,https://www.ptt.cc/bbs/Bank_Service/M.1707281133.A.0BF.html,55
[閒聊] 美元高利定存-新資金定義,llh117,2/07,https://www.ptt.cc/bbs/Bank_Service/M.1707298170.A.65C.html,8
[問題] 前往大陸開戶的問題，感謝。,randyhwa,2/09,https://www.ptt.cc/bbs/Bank_Service/M.1707450100.A.8C9.html,14
[問題] 國小生，開數位帳戶,adamacon,2/10,https://www.ptt.cc/bbs/Bank_Service/M.1707527330.A.D33.html,22
[公告] swanfreak 水桶一年,jasome,2/14,https://www.ptt.cc/bbs/Bank_Service/M.1707916491.A.7A9.html,
Re: [情報] 新光Line過年活動，答題天天抽666點,i23421713,2/15,https://www.ptt.cc/bbs/Bank_Service/M.1707985364.A.7CE.html,24
[討論] 王道跨轉跨提跨存優惠次數提升？,wqwdaniel,2/15,https://www.ptt.cc/bbs/Bank_Service/M.1708007079.A.0BF.html,30
[討論] reward.taishinbank.com.tw 憑證過期 ?,alex1973,2/15,https://www.ptt.cc/bbs/Bank_Service/M.1708011534.A.706.html,
[情報] Bankee設定eACH授權扣款回饋新台幣120元,sin70,2/16,https://www.ptt.cc/bbs/Bank_Service/M.1708048187.A.83F.html,40
Re: [情報] 郵局數位存款帳戶嘉年華 112.12.21-113.6,ykkdc,2/16,https://www.ptt.cc/bbs/Bank_Service/M.1708094896.A.9D8.html,30
Re: [情報] 遠東數位存款帳戶(不含Bankee帳戶)活動,sin70,2/17,https://www.ptt.cc/bbs/Bank_Service/M.1708140830.A.318.html,3
[情報] 元富證券開戶優惠活動,justyou724,2/17,https://www.ptt.cc/bbs/Bank_Service/M.1708142260.A.74D.html,19
[問題] 有匯款過虛擬貨幣交易所的不能開玉山戶？,nxrandy,2/17,https://www.ptt.cc/bbs/Bank_Service/M.1708163132.A.4D8.html,9
[問題] 請問辦理繼承時若特定繼承人不願出面簽字,PTTHappy,2/17,https://www.ptt.cc/bbs/Bank_Service/M.1708177368.A.901.html,7
[心得] 一次申請多個數位帳戶,invidia,2/17,https://www.ptt.cc/bbs/Bank_Service/M.1708179634.A.787.html,11
